date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:43	35305/35305	---M--	200	added ('OK')	image/jpeg	etag:%220a451043958e22c899f26070008b0534%22	http://tm.devitems.com/tmart/images/new-product/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/new-product/1.jpg	(from http://tm.devitems.com/tmart/index-2.html)
20:06:47	22985/22985	---M--	200	added ('OK')	image/png	etag:%22fc76d3e3895acf35da99a2fabfd793f4%22	http://tm.devitems.com/tmart/images/product/13.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/13.png	(from http://tm.devitems.com/tmart/index-2.html)
20:06:47	48791/48791	---M--	200	added ('OK')	image/jpeg	etag:%224c7b0d86631a9cd068084572eef20ef1%22	http://tm.devitems.com/tmart/images/new-product/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/new-product/2.jpg	(from http://tm.devitems.com/tmart/index-2.html)
20:06:52	29188/29188	---M--	200	added ('OK')	image/jpeg	etag:%22b2a4cb3d1d2d0ed48e8229c76a1bd9bb%22	http://tm.devitems.com/tmart/images/feature-img/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/feature-img/1.jpg	(from http://tm.devitems.com/tmart/index-3.html)
20:06:53	212659/212659	---M--	200	added ('OK')	image/jpeg	etag:%22956d5fa1b5160a1fe9ad55bb5075db48%22	http://tm.devitems.com/tmart/images/new-product/7.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/new-product/7.jpg	(from http://tm.devitems.com/tmart/index.html)
20:06:56	47292/47292	---M--	200	added ('OK')	image/jpeg	etag:%22b9b2dbf3b0b180e0efb33fe7835e4992%22	http://tm.devitems.com/tmart/images/feature-img/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/feature-img/2.jpg	(from http://tm.devitems.com/tmart/index-3.html)
20:06:56	20585/20585	---M--	200	added ('OK')	image/jpeg	etag:%22f66030570cd67d315da839cecd52ef99%22	http://tm.devitems.com/tmart/images/feature-img/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/feature-img/3.jpg	(from http://tm.devitems.com/tmart/index-3.html)
20:06:59	17627/17627	---M--	200	added ('OK')	image/jpeg	etag:%22aa6a835b868fe2f127f603da6a5759ef%22	http://tm.devitems.com/tmart/images/popular-pro/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro/2.jpg	(from http://tm.devitems.com/tmart/index-3.html)
20:07:03	60805/60805	---M--	200	added ('OK')	image/jpeg	etag:%22bf30fe77e8b5006ce4bd9e92cbd0b141%22	http://tm.devitems.com/tmart/images/feature-img/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/feature-img/4.jpg	(from http://tm.devitems.com/tmart/index-3.html)
20:07:04	48551/48551	---M--	200	added ('OK')	image/jpeg	etag:%22c63a36ca9c7d1cf7f83cb5e0b6c7b9dd%22	http://tm.devitems.com/tmart/images/popular-pro/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro/1.jpg	(from http://tm.devitems.com/tmart/index-3.html)
20:07:05	37051/37051	---M--	200	added ('OK')	image/jpeg	etag:%22ec0439f7a3fb6d42414844823b53c112%22	http://tm.devitems.com/tmart/images/popular-pro/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro/3.jpg	(from http://tm.devitems.com/tmart/index-3.html)
20:07:08	26506/26506	---M--	200	added ('OK')	image/jpeg	etag:%2257b05d39e53c63a1b8edf83b208a7238%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/1.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:11	31880/31880	---M--	200	added ('OK')	image/jpeg	etag:%22e197c2b084899ff32adda5063b692ba4%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/2.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:11	16952/16952	---M--	200	added ('OK')	image/jpeg	etag:%2253afafe7b111bdcf08f22be41e5e2158%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/3.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:14	18937/18937	---M--	200	added ('OK')	image/jpeg	etag:%2290b34380ed538c670d707abd7f0111ee%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/4.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:14	18412/18412	---M--	200	added ('OK')	image/jpeg	etag:%22cd48b7428c46362ada92c1075b06b06c%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/5.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/5.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:18	17905/17905	---M--	200	added ('OK')	image/jpeg	etag:%22751443ed403818cc7e9d892b52779e03%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/7.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/7.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:19	30296/30296	---M--	200	added ('OK')	image/jpeg	etag:%221f2ee73545f5bd7e60e449084e131590%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/6.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/6.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:22	19377/19377	---M--	200	added ('OK')	image/jpeg	etag:%223efa4f18358090e9d2c1ff1d8c2a7440%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/9.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/9.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:23	29965/29965	---M--	200	added ('OK')	image/jpeg	etag:%227c512816c7dd8207bf933e2f57d70a9a%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/8.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/8.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:28	33677/33677	---M--	200	added ('OK')	image/jpeg	etag:%2283bc4608daa7c5b0f5377fa63e1ac1ce%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/10.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/10.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:29	34796/34796	---M--	200	added ('OK')	image/jpeg	etag:%22c9bc17485166254729ef4cf50eb9bb80%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/11.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/11.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:31	17451/17451	---M--	200	added ('OK')	image/jpeg	etag:%221ecad65dbf2caff99d5829759fab22ee%22	http://tm.devitems.com/tmart/images/portfolio/width-variation/12.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation/12.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:34	17591/17591	---M--	200	added ('OK')	image/jpeg	etag:%2233516a69bfe47dfe18ade95246a02cb1%22	http://tm.devitems.com/tmart/images/portfolio/width-variation-2/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation-2/2.jpg	(from http://tm.devitems.com/tmart/index-6.html)
20:07:40	33883/33883	---M--	200	added ('OK')	image/jpeg	etag:%22cdd1ebde6ade71ab2fd9b97e2a652cfe%22	http://tm.devitems.com/tmart/images/portfolio/width-variation-2/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation-2/3.jpg	(from http://tm.devitems.com/tmart/index-6.html)
20:07:41	242935/242935	---M--	200	added ('OK')	image/jpeg	etag:%225c2009f403bf8734df2799910467266b%22	http://tm.devitems.com/tmart/images/slider/bg/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/slider/bg/4.jpg	(from http://tm.devitems.com/tmart/index-5.html)
20:07:55	162885/162885	---M--	200	added ('OK')	image/jpeg	etag:%220ec6f56c2edc99a20604011a6293701b%22	http://tm.devitems.com/tmart/images/portfolio/width-variation-2/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation-2/1.jpg	(from http://tm.devitems.com/tmart/index-6.html)
20:07:57	102626/102626	---M--	200	added ('OK')	image/jpeg	etag:%229078a1d0685f738d68a0c9d37200f1e2%22	http://tm.devitems.com/tmart/images/portfolio/width-variation-2/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation-2/4.jpg	(from http://tm.devitems.com/tmart/index-6.html)
20:07:58	103218/103218	---M--	200	added ('OK')	image/jpeg	etag:%22b6d2df4497945ba967124f4eec0f3092%22	http://tm.devitems.com/tmart/images/portfolio/width-variation-2/9.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation-2/9.jpg	(from http://tm.devitems.com/tmart/index-6.html)
20:08:00	29778/29778	---M--	200	added ('OK')	image/jpeg	etag:%22e8df37aa1da9b55e70985e65fd4e53b2%22	http://tm.devitems.com/tmart/images/portfolio/width-variation-2/5.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation-2/5.jpg	(from http://tm.devitems.com/tmart/index-6.html)
20:08:02	21050/21050	---M--	200	added ('OK')	image/jpeg	etag:%229a18b988827f08075e6a27060f2bb01c%22	http://tm.devitems.com/tmart/images/portfolio/width-variation-2/7.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation-2/7.jpg	(from http://tm.devitems.com/tmart/index-6.html)
20:08:05	26471/26471	---M--	200	added ('OK')	image/jpeg	etag:%2212f0ccefcb00dccf76df5804443648e1%22	http://tm.devitems.com/tmart/images/portfolio/width-variation-2/8.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation-2/8.jpg	(from http://tm.devitems.com/tmart/index-6.html)
20:08:05	51830/51830	---M--	200	added ('OK')	image/jpeg	etag:%22a5589f4eb3cc82fa324c5b6bab3c2a89%22	http://tm.devitems.com/tmart/images/portfolio/width-variation-2/6.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/width-variation-2/6.jpg	(from http://tm.devitems.com/tmart/index-6.html)
20:08:05	2026/2026	---M--	200	added ('OK')	image/png	etag:%22ad4f2490c17d63223358400dce0081be%22	http://tm.devitems.com/tmart/images/logo/logo-large.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/logo/logo-large.png	(from http://tm.devitems.com/tmart/index-7.html)
20:08:10	21761/21761	---M--	200	added ('OK')	image/png	etag:%2255d3f2bed55000c6ff1d115ec4e602b0%22	http://tm.devitems.com/tmart/images/product-3/1.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product-3/1.png	(from http://tm.devitems.com/tmart/index-7.html)
20:08:15	29584/29584	---M--	200	added ('OK')	image/png	etag:%229219abc6c62a7020f5258b6fe46257e6%22	http://tm.devitems.com/tmart/images/product-3/2.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product-3/2.png	(from http://tm.devitems.com/tmart/index-7.html)
20:08:20	31511/31511	---M--	200	added ('OK')	image/png	etag:%22314834b5f71ffdc9a7955489f1ffae82%22	http://tm.devitems.com/tmart/images/product-3/3.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product-3/3.png	(from http://tm.devitems.com/tmart/index-7.html)
20:08:26	33930/33930	---M--	200	added ('OK')	image/png	etag:%222b05c086824817301c8e47385e06e111%22	http://tm.devitems.com/tmart/images/product-3/4.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product-3/4.png	(from http://tm.devitems.com/tmart/index-7.html)
20:08:31	28482/28482	---M--	200	added ('OK')	image/png	etag:%224b61a65baf466873e843059032520a39%22	http://tm.devitems.com/tmart/images/product-3/5.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product-3/5.png	(from http://tm.devitems.com/tmart/index-7.html)
20:08:39	49224/49224	---M--	200	added ('OK')	image/png	etag:%22a2f89a5d8469ffa450ce7a5b3bc4c48d%22	http://tm.devitems.com/tmart/images/product-3/6.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product-3/6.png	(from http://tm.devitems.com/tmart/index-7.html)
20:08:42	829883/829883	---M--	200	added ('OK')	image/jpeg	etag:%2242597a1094e37bccb7cb9356dab8f48b%22	http://tm.devitems.com/tmart/images/slider/bg/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/slider/bg/2.jpg	(from http://tm.devitems.com/tmart/index-2.html)
20:08:43	20050/20050	---M--	200	added ('OK')	image/png	etag:%227efd23246bd5fc4f52e42086e06654d9%22	http://tm.devitems.com/tmart/images/product-3/7.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product-3/7.png	(from http://tm.devitems.com/tmart/index-7.html)
20:08:47	25810/25810	---M--	200	added ('OK')	image/jpeg	etag:%226f1cdcece6d54ab166d47636ea580032%22	http://tm.devitems.com/tmart/images/blog/blog-img/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/blog/blog-img/4.jpg	(from http://tm.devitems.com/tmart/index-7.html)
20:08:50	44407/44407	---M--	200	added ('OK')	image/jpeg	etag:%220921fe9c2c65c9dcba6ed9358b7838b5%22	http://tm.devitems.com/tmart/images/blog/blog-img/5.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/blog/blog-img/5.jpg	(from http://tm.devitems.com/tmart/index-7.html)
20:08:51	26760/26760	---M--	200	added ('OK')	image/jpeg	etag:%2287d4cad949f2747e83271b0d81e590fb%22	http://tm.devitems.com/tmart/images/blog/blog-img/6.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/blog/blog-img/6.jpg	(from http://tm.devitems.com/tmart/index-7.html)
20:08:57	35628/35628	---M--	200	added ('OK')	image/png	etag:%2249c112313c6af2028496f3b78dbe398b%22	http://tm.devitems.com/tmart/images/product/11.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/11.png	(from http://tm.devitems.com/tmart/index-8.html)
20:08:58	46024/46024	---M--	200	added ('OK')	image/png	etag:%22c2a6c2fc5900f37162dd8b17182cb88b%22	http://tm.devitems.com/tmart/images/product/10.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/10.png	(from http://tm.devitems.com/tmart/index-8.html)
20:09:01	21856/21856	---M--	200	added ('OK')	image/png	etag:%22875ad5853f7a4a25662c763b47b15081%22	http://tm.devitems.com/tmart/images/product/12.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/12.png	(from http://tm.devitems.com/tmart/index-8.html)
20:09:01	377173/377173	---M--	200	added ('OK')	image/jpeg	etag:%223da5c4980f62f1978f275da1befb2c9d%22	http://tm.devitems.com/tmart/images/bg/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/bg/3.jpg	(from http://tm.devitems.com/tmart/index-6.html)
20:09:07	50754/50754	---M--	200	added ('OK')	image/png	etag:%226ef5061fbfb905f877fc57c643b49c02%22	http://tm.devitems.com/tmart/images/product/14.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/14.png	(from http://tm.devitems.com/tmart/index-8.html)
20:09:07	34758/34758	---M--	200	added ('OK')	image/png	etag:%22e403022b3c8386c9a85a14abf73dd26d%22	http://tm.devitems.com/tmart/images/product/16.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/16.png	(from http://tm.devitems.com/tmart/index-8.html)
20:09:08	47061/47061	---M--	200	added ('OK')	image/png	etag:%227feb77ad32518ef8cdc8e4100c8f2645%22	http://tm.devitems.com/tmart/images/product/15.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/15.png	(from http://tm.devitems.com/tmart/index-8.html)
20:09:13	26906/26906	---M--	200	added ('OK')	image/jpeg	etag:%22f55c16b698db2c3da04a409290dbc34b%22	http://tm.devitems.com/tmart/images/new-product/5.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/new-product/5.jpg	(from http://tm.devitems.com/tmart/index-11.html)
20:09:14	35091/35091	---M--	200	added ('OK')	image/jpeg	etag:%2213c25d34587de3f7204b56fad2ce9a01%22	http://tm.devitems.com/tmart/images/new-product/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/new-product/4.jpg	(from http://tm.devitems.com/tmart/index-11.html)
20:09:18	25565/25565	---M--	200	added ('OK')	image/jpeg	etag:%22c54590dcaa2086f28315d7e287bfd6a2%22	http://tm.devitems.com/tmart/images/bg/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/bg/2.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-box-3.html)
20:09:20	32253/32253	---M--	200	added ('OK')	image/jpeg	etag:%22fb9cfd4aca6a46d0c985b9d4e99a14f7%22	http://tm.devitems.com/tmart/images/portfolio/equal/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/1.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-box-3.html)
20:09:23	18396/18396	---M--	200	added ('OK')	image/jpeg	etag:%22f63c2ac566ec72fbdf418ebcc7130ce4%22	http://tm.devitems.com/tmart/images/portfolio/equal/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/3.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-box-3.html)
20:09:25	36991/36991	---M--	200	added ('OK')	image/jpeg	etag:%222a827f97fea6fb0e0c3bb849de30a4ba%22	http://tm.devitems.com/tmart/images/portfolio/equal/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/2.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-box-3.html)
20:09:26	13805/13805	---M--	200	added ('OK')	image/jpeg	etag:%224e26b0af7f719114699a8510e58dd924%22	http://tm.devitems.com/tmart/images/portfolio/equal/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/4.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-box-3.html)
20:09:28	14505/14505	---M--	200	added ('OK')	image/jpeg	etag:%225407ae65de9eb2ce64bcae408ddd2a97%22	http://tm.devitems.com/tmart/images/portfolio/equal/5.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/5.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-box-3.html)
20:09:28	10158/10158	---M--	200	added ('OK')	image/jpeg	etag:%222f96b109b89ec3f7e31c8394c6fb1b4d%22	http://tm.devitems.com/tmart/images/portfolio/equal/6.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/6.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-box-3.html)
20:09:30	13046/13046	---M--	200	added ('OK')	image/jpeg	etag:%2272d6b2fba3942c89113a63badc2b2ee6%22	http://tm.devitems.com/tmart/images/portfolio/equal/7.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/7.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-box-3.html)
20:09:35	36565/36565	---M--	200	added ('OK')	image/jpeg	etag:%22027901df19d973e258140c77b1521bf1%22	http://tm.devitems.com/tmart/images/portfolio/equal/9.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/9.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-box-3.html)
20:09:36	33519/33519	---M--	200	added ('OK')	image/jpeg	etag:%22131a703ee5e45d6dd623aa20ecabb757%22	http://tm.devitems.com/tmart/images/portfolio/equal/8.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/8.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-box-3.html)
20:09:40	26500/26500	---M--	200	added ('OK')	image/jpeg	etag:%22dcb4f8ca4d0c681827e362bd132cc0cc%22	http://tm.devitems.com/tmart/images/portfolio/equal/11.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/11.jpg	(from http://tm.devitems.com/tmart/portfolio-nospace-box-4.html)
20:09:41	622747/622747	---M--	200	added ('OK')	image/png	etag:%22df7bfa770db4ce5fbf275e215f225b67%22	http://tm.devitems.com/tmart/images/slider/fornt-img/man-style.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/slider/fornt-img/man-style.png	(from http://tm.devitems.com/tmart/index-7.html)
20:09:41	26135/26135	---M--	200	added ('OK')	image/jpeg	etag:%2252eea07ee48f7fcbf276f72f51a43a67%22	http://tm.devitems.com/tmart/images/portfolio/equal/10.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/10.jpg	(from http://tm.devitems.com/tmart/portfolio-nospace-box-4.html)
20:09:42	18776/18776	---M--	200	added ('OK')	image/jpeg	etag:%22cb787c958b69924fdb1585d9ff25de7b%22	http://tm.devitems.com/tmart/images/portfolio/equal/12.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/12.jpg	(from http://tm.devitems.com/tmart/portfolio-nospace-box-4.html)
20:09:47	35051/35051	---M--	200	added ('OK')	image/jpeg	etag:%22aaeadb09e6e133ab4bd8a438911926d2%22	http://tm.devitems.com/tmart/images/portfolio/equal/13.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/13.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-full-wide-6.html)
20:09:47	23042/23042	---M--	200	added ('OK')	image/jpeg	etag:%2249e1f31ce497811f9c726f9c4a5d7a2f%22	http://tm.devitems.com/tmart/images/portfolio/masonry-col3/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/masonry-col3/1.jpg	(from http://tm.devitems.com/tmart/portfolio-masonry-4.html)
20:09:49	48984/48984	---M--	200	added ('OK')	image/jpeg	etag:%22c06c81c45fbe682790a3d39a9941e92d%22	http://tm.devitems.com/tmart/images/portfolio/equal/14.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/equal/14.jpg	(from http://tm.devitems.com/tmart/portfolio-gutter-full-wide-6.html)
20:09:49	13599/13599	---M--	200	added ('OK')	image/jpeg	etag:%22580bb54bcc31129ba3c7fc2acebf3c5f%22	http://tm.devitems.com/tmart/images/portfolio/masonry-col3/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/masonry-col3/2.jpg	(from http://tm.devitems.com/tmart/portfolio-masonry-4.html)
20:09:52	29081/29081	---M--	200	added ('OK')	image/jpeg	etag:%224046b2d550f4a80f075568ac42d6545b%22	http://tm.devitems.com/tmart/images/portfolio/masonry-col3/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/masonry-col3/3.jpg	(from http://tm.devitems.com/tmart/portfolio-masonry-4.html)
20:09:52	13938/13938	---M--	200	added ('OK')	image/jpeg	etag:%22206daf352558ddb0597b170144bc4c33%22	http://tm.devitems.com/tmart/images/portfolio/masonry-col3/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/masonry-col3/4.jpg	(from http://tm.devitems.com/tmart/portfolio-masonry-4.html)
20:09:52	15243/15243	---M--	200	added ('OK')	image/jpeg	etag:%22a465a9a5c8824873364aa0dfef306637%22	http://tm.devitems.com/tmart/images/portfolio/masonry-col3/6.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/masonry-col3/6.jpg	(from http://tm.devitems.com/tmart/portfolio-masonry-4.html)
20:09:55	16280/16280	---M--	200	added ('OK')	image/jpeg	etag:%22631f9189bd8429df8e5b68d0eb06361e%22	http://tm.devitems.com/tmart/images/portfolio/masonry-col3/7.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/masonry-col3/7.jpg	(from http://tm.devitems.com/tmart/portfolio-masonry-4.html)
20:09:57	9667/9667	---M--	200	added ('OK')	image/jpeg	etag:%22fbb68839e4071ff23a69619d7ec650e7%22	http://tm.devitems.com/tmart/images/portfolio/masonry-col3/8.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/masonry-col3/8.jpg	(from http://tm.devitems.com/tmart/portfolio-masonry-3.html)
20:09:57	25225/25225	---M--	200	added ('OK')	image/jpeg	etag:%220e4e220bd8b2d1c33172654126337a23%22	http://tm.devitems.com/tmart/images/portfolio/masonry-col3/5.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/masonry-col3/5.jpg	(from http://tm.devitems.com/tmart/portfolio-masonry-3.html)
20:09:58	35311/35311	---M--	200	added ('OK')	image/jpeg	etag:%220fb43f5776804d49ccadb2cf8394df58%22	http://tm.devitems.com/tmart/images/portfolio/masonry-col3/9.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/masonry-col3/9.jpg	(from http://tm.devitems.com/tmart/portfolio-masonry-4.html)
20:09:59	17310/17310	---M--	200	added ('OK')	image/jpeg	etag:%22f112d0cca82b5ac8f4e6bc64c178066c%22	http://tm.devitems.com/tmart/images/portfolio/masonry-col3/10.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/masonry-col3/10.jpg	(from http://tm.devitems.com/tmart/portfolio-masonry-2.html)
20:10:01	9382/9382	---M--	200	added ('OK')	image/jpeg	etag:%229794f8cefb4d60bbb7f8dd69690b028c%22	http://tm.devitems.com/tmart/images/portfolio/justified/5.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/justified/5.jpg	(from http://tm.devitems.com/tmart/portfolio-justified-box-3.html)
20:10:02	16300/16300	---M--	200	added ('OK')	image/jpeg	etag:%227a96734a4c58b42d399eafe3b3df097c%22	http://tm.devitems.com/tmart/images/portfolio/justified/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/justified/4.jpg	(from http://tm.devitems.com/tmart/portfolio-justified-box-3.html)
20:10:02	21608/21608	---M--	200	added ('OK')	image/jpeg	etag:%22275eb209e0968c60850ec5584d5c3d70%22	http://tm.devitems.com/tmart/images/portfolio/justified/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/portfolio/justified/1.jpg	(from http://tm.devitems.com/tmart/portfolio-justified-box-3.html)
